ID,UserSeq,Date,Instrument,Type,Side,Amount,Position,Price,Mark Price,Index Price,Cash Flow,Funding,Fee Rate,Fee Charged,Fee Balance,Change,Balance,Equity,Trade ID,Order ID,Info
207245771,1635412960590122,28 Oct 2021 09:22:40,ETH-PERPETUAL,trade,open buy,1,146,4123,4122.47,4119.83,0,0,0,0,0,0,1.84919465,1.80935585,ETH-99927465,ETH-16159325433,Source: 'api:DCX'
207245758,1635412960588170,28 Oct 2021 09:22:40,ETH-PERPETUAL,trade,open buy,72,145,4123,4122.47,4119.83,0,-1.7e-7,0,0,0,0,1.84919465,1.80935585,ETH-99927464,ETH-16159325433,Source: 'api:DCX'
207238225,1635411274384249,28 Oct 2021 08:54:34,ETH-PERPETUAL,trade,open buy,73,73,4143.5,4143.88,4140.42,0,0,0,0,0,0,1.84919465,1.80035497,ETH-99923817,ETH-16159323820,Source: 'api:DCX'
207238093,1635411268320261,28 Oct 2021 08:54:28,ETH-PERPETUAL,trade,close sell,1387,0,4144.8,4143.37,4140,0.01105429,-0.00000513,0,0,0,0,1.84919465,1.80084446,ETH-99923750,ETH-16156826439,Source: 'api:DCX'
207234944,1635410867714582,28 Oct 2021 08:47:47,ETH-31DEC21,trade,open sell,100,-7423,4222.85,4222.9,4121.46,0,0,0,0,0,0,1.84919465,1.80629526,ETH-99922211,ETH-16159043856,Source: 'api:DCX'
207212649,1635408002496384,28 Oct 2021 08:00:00,ETH-PERPETUAL,settlement,long,1387,1387,4012.26,0,0,-0.00484935,-0.00000988,-,0,0,-0.00484935,1.7908636,1.84918236,,,
207211415,1635408002562167,28 Oct 2021 08:00:00,ETH-31DEC21,settlement,short,-7323,-7323,4099.71,0,0,0.05833105,0,-,0,0,0.05833105,1.84919465,1.84918236,,,
207106525,1635378457094258,27 Oct 2021 23:47:37,ETH-PERPETUAL,trade,open buy,73,1387,3914.5,3923.5,3925.65,0,0,0,0,0,0,1.79571296,1.88424115,ETH-99862072,ETH-16139855069,Source: 'api:DCX'
207065243,1635363225832641,27 Oct 2021 19:33:45,ETH-PERPETUAL,trade,open buy,73,1314,3936,3942.81,3943.94,0,-0.00000311,0,0,0,0,1.79571296,1.87695955,ETH-99842220,ETH-16118880641,Source: 'api:DCX'
206840901,1635322193730179,27 Oct 2021 08:09:53,ETH-PERPETUAL,trade,open buy,73,1241,3957.5,3960.39,3962.27,0,4.6e-7,0,0,0,0,1.79571296,1.86875076,ETH-99733864,ETH-16118843334,Source: 'api:DCX'
206835998,1635322129041255,27 Oct 2021 08:08:49,ETH-PERPETUAL,trade,open buy,73,1168,3979,3983.07,3988.83,0,9e-8,0,0,0,0,1.79571296,1.8604522,ETH-99731503,ETH-16118826039,Source: 'api:DCX'
206833371,1635322115050168,27 Oct 2021 08:08:35,ETH-PERPETUAL,trade,open buy,73,1095,4000.5,4004.93,4008.34,0,1e-8,0,0,0,0,1.79571296,1.85166309,ETH-99730228,ETH-16118812384,Source: 'api:DCX'
206831821,1635322106545144,27 Oct 2021 08:08:26,ETH-PERPETUAL,trade,open buy,73,1022,4022,4022.86,4024.43,0,1.8e-7,0,0,0,0,1.79571296,1.8416873,ETH-99729460,ETH-16118412692,Source: 'api:DCX'
206813543,1635321755910367,27 Oct 2021 08:02:35,ETH-PERPETUAL,trade,open buy,73,949,4043.5,4062.34,4068.89,0,7e-8,0,0,0,0,1.79571296,1.82454565,ETH-99720671,ETH-16118402804,Source: 'api:DCX'
206811769,1635321746971451,27 Oct 2021 08:02:26,ETH-PERPETUAL,trade,open buy,73,876,4065,4071.7,4075.85,0,1e-8,0,0,0,0,1.79571296,1.81532124,ETH-99719636,ETH-16118390731,Source: 'api:DCX'
206809726,1635321739833203,27 Oct 2021 08:02:19,ETH-PERPETUAL,trade,open buy,73,803,4086.5,4092.32,4093.52,0,0,0,0,0,0,1.79571296,1.81116354,ETH-99718772,ETH-16118363623,Source: 'api:DCX'
206807333,1635321714242239,27 Oct 2021 08:01:54,ETH-PERPETUAL,trade,open buy,73,730,4108,4109.23,4109.18,0,0,0,0,0,0,1.79571296,1.80276258,ETH-99717610,ETH-16118324107,Source: 'api:DCX'
206805683,1635321646961217,27 Oct 2021 08:00:46,ETH-PERPETUAL,trade,open buy,73,657,4129.5,4129.46,4129.28,0,0,0,0,0,0,1.79571296,1.79857925,ETH-99716808,ETH-16117828456,Source: 'api:DCX'
206804426,1635321602600272,27 Oct 2021 08:00:00,ETH-PERPETUAL,settlement,long,584,584,4137.61,0,0,0.00082674,0,-,0,0,0.00082674,1.79571296,1.79563659,,,
206803208,1635321602498417,27 Oct 2021 08:00:00,ETH-31DEC21,settlement,short,-7323,-7323,4238.11,0,0,0.03837786,0,-,0,0,0.03837786,1.79488622,1.79563659,,,
206793282,1635320937308280,27 Oct 2021 07:48:57,ETH-PERPETUAL,trade,open buy,73,584,4151,4152.44,4153.2,0,0,0,0,0,0,1.75650836,1.78656788,ETH-99712498,ETH-16117404580,Source: 'api:DCX'
206786911,1635320377211114,27 Oct 2021 07:39:37,ETH-PERPETUAL,trade,open buy,73,511,4172.5,4172.53,4172.8,0,0,0,0,0,0,1.75650836,1.7782744,ETH-99709393,ETH-16117203114,Source: 'api:DCX'
206783676,1635320110331149,27 Oct 2021 07:35:10,ETH-PERPETUAL,trade,open buy,73,438,4194,4194.5,4193.9,0,-9e-8,0,0,0,0,1.75650836,1.76801595,ETH-99707825,ETH-16116740104,Source: 'api:DCX'
206777324,1635319544869133,27 Oct 2021 07:25:44,ETH-PERPETUAL,trade,open buy,73,365,4215.5,4216.45,4214.37,0,-8.8e-7,0,0,0,0,1.75650836,1.7579425,ETH-99704734,ETH-16115837706,Source: 'api:DCX'
206768881,1635318195273251,27 Oct 2021 07:03:15,ETH-PERPETUAL,trade,open buy,73,292,4237,4237.9,4234.55,0,-0.00000399,0,0,0,0,1.75650836,1.75111818,ETH-99700611,ETH-16111519750,Source: 'api:DCX'
206712913,1635310681488313,27 Oct 2021 04:58:01,ETH-PERPETUAL,trade,open buy,73,219,4258.5,4264.88,4262.7,0,0,0,0,0,0,1.75650836,1.73807625,ETH-99673687,ETH-16111453199,Source: 'api:DCX'
206708359,1635310647765388,27 Oct 2021 04:57:27,ETH-PERPETUAL,trade,open buy,73,146,4280,4288.22,4285.39,0,-4.5e-7,0,0,0,0,1.75650836,1.73003426,ETH-99671539,ETH-16110756809,Source: 'api:DCX'
206695623,1635309458305175,27 Oct 2021 04:37:38,ETH-PERPETUAL,trade,open buy,73,73,4301.5,4301.89,4296.52,0,0,0,0,0,0,1.75650836,1.72568384,ETH-99665358,ETH-16110755386,Source: 'api:DCX'
206695307,1635309451658349,27 Oct 2021 04:37:31,ETH-PERPETUAL,trade,close sell,73,0,4305.9,4301.49,4296.13,0.0001682,-2.7e-7,0,0,0,0,1.75650836,1.72644559,ETH-99665204,ETH-16110281274,Source: 'api:DCX'
206686333,1635308522399138,27 Oct 2021 04:22:02,ETH-PERPETUAL,trade,open buy,73,73,4263.6,4264.16,4260.29,0,0,0,0,0,0,1.75650836,1.7408375,ETH-99660894,ETH-16110275272,Source: 'api:DCX'
206686210,1635308516072329,27 Oct 2021 04:21:56,ETH-PERPETUAL,trade,close sell,73,0,4265.3,4263.04,4259.28,0.00017061,-1.8e-7,0,0,0,0,1.75650836,1.7421849,ETH-99660834,ETH-16109375686,Source: 'api:DCX'
206668777,1635305111915254,27 Oct 2021 03:25:11,ETH-PERPETUAL,trade,open buy,73,73,4223.2,4223.2,4221.18,0,0,0,0,0,0,1.75650836,1.75671846,ETH-99652414,ETH-16109060304,Source: 'api:DCX'
206668572,1635305101609127,27 Oct 2021 03:25:01,ETH-PERPETUAL,trade,close sell,657,0,4223.5,4223.12,4221.06,0.00155258,-7e-8,0,0,0,0,1.75650836,1.75708743,ETH-99652308,ETH-16107990734,Source: 'api:DCX'
206588002,1635288972985126,26 Oct 2021 22:56:12,ETH-PERPETUAL,trade,open buy,73,657,4096.5,4097.66,4097.4,0,0,0,0,0,0,1.75650836,1.80613154,ETH-99612850,ETH-16103277567,Source: 'api:DCX'
206568132,1635287913842772,26 Oct 2021 22:38:33,ETH-PERPETUAL,trade,open buy,73,584,4118,4125.86,4126.03,0,0,0,0,0,0,1.75650836,1.79534558,ETH-99603169,ETH-16103256737,Source: 'api:DCX'
206566882,1635287899763214,26 Oct 2021 22:38:19,ETH-PERPETUAL,trade,open buy,73,511,4139.5,4140.05,4138.73,0,0,0,0,0,0,1.75650836,1.79195746,ETH-99602559,ETH-16103100771,Source: 'api:DCX'
206561790,1635287682059773,26 Oct 2021 22:34:42,ETH-PERPETUAL,trade,open buy,73,438,4161,4161.13,4161.54,0,0,0,0,0,0,1.75650836,1.78195107,ETH-99600072,ETH-16102002997,Source: 'api:DCX'
206538677,1635285772139226,26 Oct 2021 22:02:52,ETH-PERPETUAL,trade,open buy,73,365,4182.5,4190.58,4189.08,0,-1e-7,0,0,0,0,1.75650836,1.76593679,ETH-99588818,ETH-16101675968,Source: 'api:DCX'
206534077,1635285374647223,26 Oct 2021 21:56:14,ETH-PERPETUAL,trade,open buy,73,292,4204,4207.95,4207.21,0,0,0,0,0,0,1.75650836,1.75612321,ETH-99586623,ETH-16101610190,Source: 'api:DCX'
206533197,1635285306477270,26 Oct 2021 21:55:06,ETH-PERPETUAL,trade,open buy,73,219,4225.5,4227.49,4225.63,0,-0.0000022,0,0,0,0,1.75650836,1.74853458,ETH-99586215,ETH-16100282504,Source: 'api:DCX'
206517880,1635281259169202,26 Oct 2021 20:47:39,ETH-PERPETUAL,trade,open buy,73,146,4247,4247.37,4243.09,0,-5.5e-7,0,0,0,0,1.75650836,1.73956834,ETH-99578794,ETH-16099460475,Source: 'api:DCX'
206507060,1635279548107302,26 Oct 2021 20:19:08,ETH-PERPETUAL,trade,open buy,73,73,4268.5,4269.2,4265.28,0,0,0,0,0,0,1.75650836,1.7320698,ETH-99573548,ETH-16099451824,Source: 'api:DCX'
206505779,1635279523595237,26 Oct 2021 20:18:43,ETH-PERPETUAL,trade,close sell,438,0,4263.2,4261.52,4257.35,0.00191349,-0.00001887,0,0,0,0,1.75650836,1.73582644,ETH-99572919,ETH-16098516488,Source: 'api:DCX'
206433246,1635257156960230,26 Oct 2021 14:05:56,ETH-PERPETUAL,trade,open buy,73,438,4143.5,4143.43,4143.32,0,-1e-8,0,0,0,0,1.75650836,1.78006134,ETH-99537983,ETH-16091363494,Source: 'api:DCX'
206429388,1635256912717883,26 Oct 2021 14:01:52,ETH-PERPETUAL,trade,open buy,73,365,4165,4172.45,4171.68,0,-0.00000895,0,0,0,0,1.75650836,1.76792232,ETH-99536133,ETH-16084035481,Source: 'api:DCX'
206397832,1635235202399327,26 Oct 2021 08:00:00,ETH-PERPETUAL,settlement,long,292,292,4200.94,0,0,-0.00009582,-0.00000146,-,0,0,-0.00009582,1.7745237,1.7384366,,,
206396635,1635235202548425,26 Oct 2021 08:00:00,ETH-31DEC21,settlement,short,-7323,-7323,4334.38,0,0,-0.01801535,0,-,0,0,-0.01801535,1.75650836,1.7384366,,,
206385038,1635229168023211,26 Oct 2021 06:19:28,ETH-PERPETUAL,trade,open buy,73,292,4186.5,4187.38,4185.68,0,-0.00000129,0,0,0,0,1.77461953,1.76116733,ETH-99516697,ETH-16082492420,Source: 'api:DCX'
206377091,1635222655650192,26 Oct 2021 04:30:55,ETH-PERPETUAL,trade,open buy,73,219,4208,4208.51,4206.33,0,-0.00000448,0,0,0,0,1.77461953,1.75184156,ETH-99512910,ETH-16079224646,Source: 'api:DCX'
206358586,1635209241093234,26 Oct 2021 00:47:21,ETH-PERPETUAL,trade,open buy,73,146,4229.5,4229.76,4226.22,0,-4.9e-7,0,0,0,0,1.77461953,1.74257077,ETH-99504102,ETH-16078688143,Source: 'api:DCX'
206353464,1635207800460174,26 Oct 2021 00:23:20,ETH-PERPETUAL,trade,open buy,73,73,4250.85,4251.3,4246.14,0,0,0,0,0,0,1.77461953,1.73451034,ETH-99501655,ETH-16078682272,Source: 'api:DCX'
206353328,1635207785085209,26 Oct 2021 00:23:05,ETH-PERPETUAL,trade,close sell,73,0,4252.1,4250.94,4245.61,0.00024696,-0.00000486,0,0,0,0,1.77461953,1.7353896,ETH-99501582,ETH-16077956480,Source: 'api:DCX'
206275802,1635177079865232,25 Oct 2021 15:51:19,ETH-PERPETUAL,trade,open buy,73,73,4191.8,4193.86,4188.36,0,0,0,0,0,0,1.77461953,1.76035867,ETH-99464391,ETH-16069665803,Source: 'api:DCX'
206274545,1635177071886923,25 Oct 2021 15:51:11,ETH-PERPETUAL,trade,close sell,73,0,4194,4184.44,4180.53,0.00017395,-5.5e-7,0,0,0,0,1.77461953,1.76296967,ETH-99463745,ETH-16069280137,Source: 'api:DCX'
206249188,1635168481414143,25 Oct 2021 13:28:01,ETH-PERPETUAL,trade,open buy,73,73,4152.5,4152.66,4149.53,0,0,0,0,0,0,1.77461953,1.77409667,ETH-99451540,ETH-16066853895,Source: 'api:DCX'
206240857,1635165788041158,25 Oct 2021 12:43:08,ETH-PERPETUAL,trade,close sell,260,0,4127.15,4126.46,4123.46,-0.00019981,-0.00000661,0,0,0,0,1.77461953,1.78588217,ETH-99447501,ETH-16066004189,Source: 'api:DCX'
206228394,1635158257883190,25 Oct 2021 10:37:37,ETH-PERPETUAL,trade,open buy,65,260,4115.5,4116.44,4113.43,0,-0.00000508,0,0,0,0,1.77461953,1.7913481,ETH-99441476,ETH-16062043154,Source: 'api:DCX'
206211191,1635151499934113,25 Oct 2021 08:44:59,ETH-PERPETUAL,trade,open buy,65,195,4136.5,4137.33,4134.05,0,-0.00000154,0,0,0,0,1.77461953,1.78044699,ETH-99433153,ETH-16061086756,Source: 'api:DCX'
206198583,1635148802363403,25 Oct 2021 08:00:00,ETH-PERPETUAL,settlement,long,130,130,4154.69,0,0,0.00378231,-2.6e-7,-,0,0,0.00378231,1.80153824,1.77459596,,,
206197381,1635148802384422,25 Oct 2021 08:00:00,ETH-31DEC21,settlement,short,-7323,-7323,4288.65,0,0,-0.02691871,0,-,0,0,-0.02691871,1.77461953,1.77459596,,,
206194734,1635148448464098,25 Oct 2021 07:54:08,ETH-PERPETUAL,trade,open buy,65,130,4157.5,4158.26,4153.45,0,-2.4e-7,0,0,0,0,1.79775592,1.77285288,ETH-99426893,ETH-16060859825,Source: 'api:DCX'
206190062,1635147698982153,25 Oct 2021 07:41:38,ETH-PERPETUAL,trade,open buy,65,65,4178.5,4179.63,4174.64,0,0,0,0,0,0,1.79775592,1.76459177,ETH-99424598,ETH-16060834523,Source: 'api:DCX'
206189335,1635147651563142,25 Oct 2021 07:40:51,ETH-PERPETUAL,trade,close sell,130,0,4180.3,4179.37,4174.18,0.00032968,-0.00001107,0,0,0,0,1.79775592,1.76540238,ETH-99424249,ETH-16060242830,Source: 'api:DCX'
206145733,1635124977730493,25 Oct 2021 01:22:57,ETH-PERPETUAL,trade,open buy,65,130,4126,4129.43,4126.07,0,-2.2e-7,0,0,0,0,1.79775592,1.78812655,ETH-99403304,ETH-16054316675,Source: 'api:DCX'
206143247,1635123723340261,25 Oct 2021 01:02:03,ETH-PERPETUAL,trade,open buy,65,65,4146.95,4146.86,4142.91,0,0,0,0,0,0,1.79775592,1.78021384,ETH-99402089,ETH-16054311331,Source: 'api:DCX'
206142194,1635123601409161,25 Oct 2021 01:00:01,ETH-PERPETUAL,trade,close sell,582,0,4137.6,4135.95,4132,0.00293759,0,0,0,0,0,1.79775592,1.78602232,ETH-99401578,ETH-16053274098,Source: 'api:DCX'
206142192,1635123601407124,25 Oct 2021 01:00:01,ETH-PERPETUAL,trade,close sell,133,582,4137.6,4135.95,4132,0.0006713,-0.00001684,0,0,0,0,1.79775592,1.78602232,ETH-99401577,ETH-16053274098,Source: 'api:DCX'
206094713,1635100418257145,24 Oct 2021 18:33:38,ETH-PERPETUAL,trade,open buy,65,715,3964,3964.75,3963.7,0,-9.9e-7,0,0,0,0,1.79775592,1.85904593,ETH-99378709,ETH-16043223853,Source: 'api:DCX'
206070269,1635091388379212,24 Oct 2021 16:03:08,ETH-PERPETUAL,trade,open buy,65,650,3985,3985.47,3984.27,0,-0.00000898,0,0,0,0,1.79775592,1.84901127,ETH-99366986,ETH-16037524381,Source: 'api:DCX'
206028880,1635078346500267,24 Oct 2021 12:25:46,ETH-PERPETUAL,trade,open buy,65,585,4006,4009.34,4007.69,0,-0.00000263,0,0,0,0,1.79775592,1.83460382,ETH-99347000,ETH-16036333415,Source: 'api:DCX'
206015284,1635076355665112,24 Oct 2021 11:52:35,ETH-PERPETUAL,trade,open buy,65,520,4027,4028.14,4026.45,0,-4.3e-7,0,0,0,0,1.79775592,1.82885129,ETH-99340421,ETH-16035722901,Source: 'api:DCX'
206008857,1635075289357970,24 Oct 2021 11:34:49,ETH-PERPETUAL,trade,open buy,65,455,4048,4052.29,4050.56,0,-0.00001147,0,0,0,0,1.79775592,1.81818173,ETH-99337319,ETH-16032822296,Source: 'api:DCX'
205993589,1635066003969172,24 Oct 2021 09:00:03,ETH-PERPETUAL,trade,open buy,65,390,4069,4071.66,4069.05,0,-0.0000034,0,0,0,0,1.79775592,1.80764788,ETH-99330003,ETH-16030688414,Source: 'api:DCX'
205988002,1635062402406243,24 Oct 2021 08:00:00,ETH-PERPETUAL,settlement,long,325,325,4097.99,0,0,0.01205174,-0.00000289,-,0,0,0.01205174,1.79775592,1.79770699,,,
205986825,1635062402373311,24 Oct 2021 08:00:00,ETH-31DEC21,settlement,short,-7323,-7323,4222.09,0,0,-0.03712592,0,-,0,0,-0.03712592,1.78570419,1.79770699,,,
205979427,1635058172024173,24 Oct 2021 06:49:32,ETH-PERPETUAL,trade,open buy,65,325,4090,4091.87,4089.56,0,-0.00000796,0,0,0,0,1.8228301,1.79978313,ETH-99324912,ETH-16028610169,Source: 'api:DCX'
205969623,1635049237753353,24 Oct 2021 04:20:37,ETH-PERPETUAL,trade,open buy,65,260,4111,4114.26,4111.55,0,-0.00000845,0,0,0,0,1.8228301,1.78826437,ETH-99320186,ETH-16025769629,Source: 'api:DCX'
205956547,1635038105251188,24 Oct 2021 01:15:05,ETH-PERPETUAL,trade,open buy,65,195,4132,4132.28,4128.56,0,-0.00000137,0,0,0,0,1.8228301,1.78013541,ETH-99313940,ETH-16025057385,Source: 'api:DCX'
205952420,1635035584916245,24 Oct 2021 00:33:04,ETH-PERPETUAL,trade,open buy,65,130,4153,4155.24,4152.1,0,-6.3e-7,0,0,0,0,1.8228301,1.77167169,ETH-99311970,ETH-16023813240,Source: 'api:DCX'
205938431,1635031792430132,23 Oct 2021 23:29:52,ETH-PERPETUAL,trade,open buy,65,65,4174,4173.13,4169.89,0,0,0,0,0,0,1.8228301,1.76636739,ETH-99305187,ETH-16023811392,Source: 'api:DCX'
205937812,1635031785408110,23 Oct 2021 23:29:45,ETH-PERPETUAL,trade,close sell,1365,0,4173.7,4170.32,4167.82,0.01281626,-0.00009453,0,0,0,0,1.8228301,1.76802652,ETH-99304890,ETH-16022758015,Source: 'api:DCX'
205825527,1634976002526362,23 Oct 2021 08:00:00,ETH-PERPETUAL,settlement,long,1365,1365,4016.31,0,0,-0.00696239,-0.00008167,-,0,0,-0.00696239,1.8228301,1.82268582,,,
205824320,1634976002501533,23 Oct 2021 08:00:00,ETH-31DEC21,settlement,short,-7323,-7323,4133.61,0,0,0.05911684,0,-,0,0,0.05911684,1.82979249,1.82268582,,,
205700280,1634919256730502,22 Oct 2021 16:14:16,ETH-PERPETUAL,trade,open buy,65,1365,3909.5,3914.61,3910.89,0,-7e-7,0,0,0,0,1.77067566,1.86149298,ETH-99192789,ETH-15988754534,Source: 'api:DCX'
205696468,1634919088138082,22 Oct 2021 16:11:28,ETH-PERPETUAL,trade,open buy,65,1300,3929.5,3931.94,3927.32,0,-5.3e-7,0,0,0,0,1.77067566,1.85476737,ETH-99190952,ETH-15988646059,Source: 'api:DCX'
205694128,1634918976846169,22 Oct 2021 16:09:36,ETH-PERPETUAL,trade,open buy,65,1235,3949.5,3950.1,3946.35,0,-8.8e-7,0,0,0,0,1.77067566,1.84694,ETH-99189827,ETH-15988534906,Source: 'api:DCX'
205692583,1634918821644189,22 Oct 2021 16:07:01,ETH-PERPETUAL,trade,open buy,65,1170,3969.1,3971.24,3966.55,0,-0.00001691,0,0,0,0,1.77067566,1.83921174,ETH-99189079,ETH-15988530071,Source: 'api:DCX'
205626060,1634912630081768,22 Oct 2021 14:23:50,ETH-PERPETUAL,trade,open buy,65,1105,4007.5,4012.87,4011.61,0,-0.00003,0,0,0,0,1.77067566,1.821952,ETH-99156898,ETH-15952647358,Source: 'api:DCX'
205574679,1634897578001134,22 Oct 2021 10:12:57,ETH-31DEC21,trade,open sell,1,-7323,4250,4248.94,4118.06,0,0,0,0,0,0,1.77067566,1.78013054,ETH-99132132,ETH-15978527414,Source: 'api:DCX'
205574314,1634897377979211,22 Oct 2021 10:09:37,ETH-31DEC21,trade,open sell,1,-7322,4246.5,4246.99,4116.59,0,0,0,0,0,0,1.77067566,1.78082517,ETH-99131959,ETH-15978523806,Source: 'api:DCX'
205574252,1634897339304157,22 Oct 2021 10:08:59,ETH-31DEC21,trade,open sell,1,-7321,4251.9,4251.24,4120.6,0,0,0,0,0,0,1.77067566,1.77935788,ETH-99131931,ETH-15978504920,Source: 'api:DCX'
205555476,1630,22 Oct 2021 08:00:00,ETH-PERPETUAL,settlement,long,1040,1040,4146.55,0,0,-0.00090374,-0.00005906,-,0,0,-0.00090374,1.77067566,1.77043454,,,
205554263,1629,22 Oct 2021 08:00:00,ETH-31DEC21,settlement,short,-7320,-7320,4276.32,0,0,0.01280866,0,-,0,0,0.01280866,1.7715794,1.77043454,,,
205326718,1628,21 Oct 2021 15:29:13,ETH-PERPETUAL,trade,open buy,65,1040,4029.5,4033.75,4032.94,0,0,0,0,0,0,1.75877074,1.81431674,ETH-99014957,ETH-15952589418,Source: 'api:DCX'
205323813,1627,21 Oct 2021 15:28:26,ETH-PERPETUAL,trade,open buy,65,975,4051.5,4056.16,4054.83,0,-0.00000252,0,0,0,0,1.75877074,1.80252083,ETH-99013570,ETH-15951614386,Source: 'api:DCX'
205310058,1626,21 Oct 2021 15:07:11,ETH-PERPETUAL,trade,open buy,65,910,4073.5,4075.07,4075.11,0,-0.00000143,0,0,0,0,1.75877074,1.79572674,ETH-99006965,ETH-15949823300,Source: 'api:DCX'
205276780,1625,21 Oct 2021 14:25:48,ETH-PERPETUAL,trade,open buy,65,845,4095.5,4106.71,4110,0,0,0,0,0,0,1.75877074,1.77991739,ETH-98990978,ETH-15949819513,Source: 'api:DCX'
205275260,1624,21 Oct 2021 14:25:43,ETH-PERPETUAL,trade,open buy,65,780,4117.5,4127.57,4127.98,0,0,0,0,0,0,1.75877074,1.77468818,ETH-98990243,ETH-15949813134,Source: 'api:DCX'
205274068,1623,21 Oct 2021 14:25:38,ETH-PERPETUAL,trade,open buy,65,715,4139.5,4145.42,4143.92,0,-0.00002411,0,0,0,0,1.75877074,1.76824134,ETH-98989669,ETH-15945601116,Source: 'api:DCX'
205218679,1622,21 Oct 2021 12:15:03,ETH-PERPETUAL,trade,open buy,65,650,4161.5,4163.86,4157.23,0,-0.00000503,0,0,0,0,1.75877074,1.76319565,ETH-98962969,ETH-15944514105,Source: 'api:DCX'
205196009,1621,21 Oct 2021 11:56:27,ETH-PERPETUAL,trade,open buy,65,585,4183.5,4188.08,4184.74,0,-1e-8,0,0,0,0,1.75877074,1.74601594,ETH-98952102,ETH-15944510066,Source: 'api:DCX'
205195139,1620,21 Oct 2021 11:56:23,ETH-PERPETUAL,trade,open buy,65,520,4205.5,4215.05,4210.32,0,-0.00000483,0,0,0,0,1.75877074,1.73869905,ETH-98951674,ETH-15943243759,Source: 'api:DCX'
205165355,1619,21 Oct 2021 11:34:58,ETH-PERPETUAL,trade,open buy,65,455,4227.5,4246.18,4231.02,0,-1.9e-7,0,0,0,0,1.75877074,1.72981241,ETH-98937478,ETH-15943225538,Source: 'api:DCX'
205162340,1618,21 Oct 2021 11:34:43,ETH-PERPETUAL,trade,open buy,65,390,4249.5,4253.52,4231.04,0,-1.2e-7,0,0,0,0,1.75877074,1.72706483,ETH-98936035,ETH-15943211022,Source: 'api:DCX'
205159514,1617,21 Oct 2021 11:34:32,ETH-PERPETUAL,trade,open buy,65,325,4271.5,4222.09,4212.76,0,-1e-8,0,0,0,0,1.75877074,1.72023821,ETH-98934671,ETH-15943208396,Source: 'api:DCX'
205158246,1616,21 Oct 2021 11:34:29,ETH-PERPETUAL,trade,open buy,65,260,4293.5,4280.72,4274.58,0,0,0,0,0,0,1.75877074,1.70428463,ETH-98934064,ETH-15943202658,Source: 'api:DCX'
205156960,1615,21 Oct 2021 11:34:25,ETH-PERPETUAL,trade,open buy,65,195,4315.5,4317.7,4313.29,0,0,0,0,0,0,1.75877074,1.7033637,ETH-98933437,ETH-15943196942,Source: 'api:DCX'
205155748,1614,21 Oct 2021 11:34:20,ETH-PERPETUAL,trade,open buy,65,130,4337.5,4338.56,4333.86,0,-1.3e-7,0,0,0,0,1.75877074,1.68918757,ETH-98932861,ETH-15942901995,Source: 'api:DCX'
205146789,1613,21 Oct 2021 11:28:29,ETH-PERPETUAL,trade,open buy,65,65,4359.5,4360.68,4354.81,0,0,0,0,0,0,1.75877074,1.68550899,ETH-98928506,ETH-15942897824,Source: 'api:DCX'
205144854,1612,21 Oct 2021 11:26:06,ETH-PERPETUAL,trade,close sell,65,0,4352.7,4349.56,4344.99,0.00024302,-0.00000236,0,0,0,0,1.75877074,1.68881103,ETH-98927558,ETH-15942072159,Source: 'api:DCX'
205105331,1611,21 Oct 2021 09:42:32,ETH-PERPETUAL,trade,open buy,65,65,4283,4283.99,4277.15,0,0,0,0,0,0,1.75877074,1.71061508,ETH-98908433,ETH-15939835502,Source: 'api:DCX'
205103932,1610,21 Oct 2021 09:41:38,ETH-PERPETUAL,trade,close sell,65,0,4277.4,4276.12,4270.27,0.00015214,-2.3e-7,0,0,0,0,1.75877074,1.71492135,ETH-98907752,ETH-15939414545,Source: 'api:DCX'
205093375,1609,21 Oct 2021 09:31:19,ETH-PERPETUAL,trade,open buy,65,65,4235,4235.21,4230.95,0,0,0,0,0,0,1.75877074,1.73291611,ETH-98902654,ETH-15939407066,Source: 'api:DCX'
205093325,1608,21 Oct 2021 09:31:07,ETH-PERPETUAL,trade,close sell,390,0,4236,4236.22,4231.93,0.00153149,-0.00000828,0,0,0,0,1.75877074,1.73377464,ETH-98902627,ETH-15938343660,Source: 'api:DCX'
205073373,1607,21 Oct 2021 08:00:00,ETH-PERPETUAL,settlement,long,390,390,4166.69,0,0,0.0025655,-0.00000452,-,0,0,0.0025655,1.75877074,1.75866392,,,
205072136,1606,21 Oct 2021 08:00:00,ETH-31DEC21,settlement,short,-7320,-7320,4308.56,0,0,-0.14514069,0,-,0,0,-0.14514069,1.75620524,1.75866392,,,
205053753,1605,21 Oct 2021 06:43:32,ETH-PERPETUAL,trade,open buy,65,390,4136.5,4145.27,4143.06,0,-0.00001876,0,0,0,0,1.90134593,1.76850634,ETH-98885303,ETH-15929187233,Source: 'api:DCX'
204999031,1604,21 Oct 2021 02:03:35,ETH-PERPETUAL,trade,open buy,65,325,4157.5,4157.3,4153.9,0,-2.4e-7,0,0,0,0,1.90134593,1.76782129,ETH-98858884,ETH-15928903202,Source: 'api:DCX'
204994087,1603,21 Oct 2021 01:57:37,ETH-PERPETUAL,trade,open buy,65,260,4178.5,4180.34,4176.94,0,-9e-8,0,0,0,0,1.90134593,1.757144,ETH-98856510,ETH-15928752041,Source: 'api:DCX'
